Customer_ID,Order_ID,Product_ID,Store_ID,Customer_Name,Age,Gender,Phone,Email,City,State,Pincode,Address,Product_Name,Category,Brand,Size,Color,Material,Order_Date,Quantity,Price_Per_Unit,Discount,Total_Price,GST,Payment_Method,Transaction_ID,Shipping_Provider,Shipping_Cost,Delivery_Status,Estimated_Delivery,Actual_Delivery,Store_City,Store_State,Return_Status,Review_Rating,Customer_Loyalty,Referred_By
b3da91d7,7f549250-2,P8940,S1,Mahika Saha,23,Female,+919723766561,tanmayi39@example.net,Chennai,Kerala,273813,"20
Ganesh Circle, Adoni-733304",Crop Top,Kids,Utsa,S,Red,Linen,2025-02-23,5,2728.19,0.08,12549.67,627.48,Cash on Delivery,8e1a3c82-177,Shadowfax,136.34,Cancelled,2025-03-01,2025-02-27,Rewa,Arunachal Pradesh,Returned,1.4,Bronze,
ad023083,0191025a-2,P4934,S1,Wyatt Mammen,25,Female,+919492847045,hmemon@example.net,Kirari Suleman Nagar,Jharkhand,334319,"H.No. 87
Batra Circle
Ujjain 514218",Kurta,Men,W,S,White,Silk,2024-06-03,3,1372.6,0.02,4035.44,201.77,Credit Card,f0db09d5-250,Ecom Express,86.84,Delivered,2024-06-08,2024-06-06,Katihar,Nagaland,Not Returned,1.6,Platinum,Brijesh Shere
ff78d538,8fa2293b-c,P6007,S4,Yug Bains,58,Other,03773621384,urmikapadia@example.com,Rajpur Sonarpur,Arunachal Pradesh,301180,"09, Jha Marg, Erode 653673",Overcoat,Kids,Biba,S,Red,Georgette,2024-11-28,5,3077.93,0.29,10926.65,546.33,Debit Card,0f644f5c-cd5,Ecom Express,90.33,Delivered,2024-12-05,2024-12-07,Tiruchirappalli,Tripura,Returned,4.3,Gold,
72a0cff0,59a4a334-f,P2456,S1,Ikshita Parmer,51,Female,08496735063,lmanne@example.com,Warangal,Haryana,521010,"H.No. 417, Mani Zila, Panchkula 810263",Tweed Coat,Men,Utsa,XL,White,Cotton,2025-03-02,1,2950.93,0.03,2862.4,143.12,Cash on Delivery,d70f2c08-76d,Ecom Express,144.86,Pending,2025-03-05,2025-03-04,Begusarai,Bihar,Not Returned,4.6,Silver,
26f24cd0,ea64fd70-8,P4716,S4,Anjali Pant,45,Male,+919573134310,vivaanrajagopal@example.com,Bhind,Tamil Nadu,369160,"75/96
Wable Ganj
Thrissur-260871",Choli,Women,Biba,M,Maroon,Silk,2024-12-15,5,3458.29,0.04,16599.79,829.99,UPI,96c36a77-476,Shadowfax,137.97,In Transit,2024-12-21,2024-12-23,Ranchi,Bihar,Returned,2.3,Silver,
22179b52,8ab0a55a-4,P1451,S8,Harrison De,48,Other,03817407182,ekanirattan@example.net,Muzaffarnagar,Punjab,147463,"H.No. 681, Barad Street, Haridwar-330040",Kurta,Kids,FabIndia,XXL,Green,Silk,2025-01-29,1,2538.74,0.02,2487.97,124.4,Cash on Delivery,f082494d-c49,BlueDart,140.08,Pending,2025-02-04,2025-02-02,Berhampore,Uttar Pradesh,Not Returned,2.4,Silver,
c34affb0,ee32c876-0,P7707,S1,Neel Hegde,65,Other,9381541509,aashicherian@example.org,Hazaribagh,Goa,751654,"H.No. 96, Gole Street
Sri Ganganagar 820936",Lehenga,Women,Utsa,S,Maroon,Georgette,2025-02-16,4,2812.76,0.03,10913.51,545.68,Debit Card,e29ee928-c55,Ecom Express,61.32,In Transit,2025-02-20,2025-02-19,Thoothukudi,Chhattisgarh,Not Returned,3.3,Silver,
a214ea1e,b8dbb6c8-c,P8419,S7,Ishita Dubey,52,Male,06963017017,dayitamammen@example.org,Nangloi Jat,Haryana,952156,"92/09, Subramaniam Marg, Kolkata-016663",Salwar,Women,FabIndia,XL,Green,Linen,2024-10-11,2,1239.63,0.16,2082.58,104.13,Net Banking,18a5f367-cbd,Ecom Express,39.58,In Transit,2024-10-16,2024-10-16,Loni,Himachal Pradesh,Returned,4.0,Silver,
4e37c5c6,61589554-6,P7654,S3,Nakul Dewan,38,Male,03955122926,uchatterjee@example.net,Jhansi,Gujarat,778467,"H.No. 02
Krish Path, Orai 244394",Shirt Dress,Men,W,L,Red,Rayon,2025-01-14,3,646.66,0.29,1377.39,68.87,Net Banking,a8dcd801-1fa,Delhivery,148.24,Cancelled,2025-01-20,2025-01-20,Coimbatore,Madhya Pradesh,Returned,2.8,Silver,
312f64da,1c5e4a80-4,P9529,S10,Nilima Balasubramanian,29,Male,+914093406514,raidominic@example.net,Katihar,Jharkhand,783684,"18/45
Bhatia Path
Medininagar 688429",Flared Pants,Men,Utsa,XS,White,Rayon,2024-08-08,4,1479.21,0.03,5739.33,286.97,UPI,f2e1343c-093,Delhivery,95.61,Delivered,2024-08-13,2024-08-14,Baranagar,Himachal Pradesh,Not Returned,3.4,Silver,
0dcf7757,c17dea5b-7,P8596,S9,Leena Sathe,31,Male,9091620510,gmani@example.net,Jaipur,Chhattisgarh,339754,"503, Naik Road, Durg-663943",Maxi Dress,Kids,Manyavar,XXL,White,Silk,2025-02-13,5,1894.78,0.25,7105.42,355.27,Debit Card,aca397ab-f3e,BlueDart,109.75,Cancelled,2025-02-20,2025-02-19,Mehsana,Sikkim,Not Returned,2.3,Silver,
4c4310cf,c9553fa9-7,P9278,S5,Jai Balan,35,Female,9942092584,wdani@example.com,North Dumdum,Rajasthan,152594,"H.No. 338
Sha, Durgapur 222361",Tunic,Women,Soch,S,Blue,Chiffon,2024-07-08,1,526.6,0.26,389.68,19.48,Debit Card,a1744c15-dc9,India Post,144.07,Cancelled,2024-07-14,2024-07-14,Barasat,Karnataka,Returned,2.9,Bronze,Vedhika Sule
945eda5b,fa8df63f-2,P7114,S3,Adweta Nazareth,39,Female,5971734311,charita32@example.com,Mira-Bhayandar,Himachal Pradesh,215452,"127, Choudhry, Jamalpur 397108",Choli,Men,Manyavar,XXL,Green,Cotton,2024-10-18,3,1703.58,0.12,4497.45,224.87,Debit Card,5f416bff-d4f,Ecom Express,120.45,In Transit,2024-10-21,2024-10-19,Ichalkaranji,Mizoram,Returned,4.8,Gold,
a9c6636f,6462f81d-5,P7904,S3,Yadavi Bobal,23,Male,05202594475,dhriti21@example.com,Muzaffarpur,Punjab,108082,"61, Suresh Zila
Tirunelveli-812310",Dupatta,Women,Biba,XL,Blue,Chiffon,2024-09-28,2,4967.75,0.09,9041.31,452.07,UPI,0fc9b1ff-396,BlueDart,45.9,In Transit,2024-10-02,2024-09-30,Akola,Goa,Not Returned,3.9,Platinum,
119a4853,ae1619e9-c,P4368,S9,Isaiah Shanker,53,Male,+918808637082,luke60@example.org,Dindigul,Assam,706510,"15/613, Mukherjee Path, Bidhannagar 612256",Suits,Kids,Manyavar,M,Green,Georgette,2024-08-15,4,3447.07,0.29,9789.68,489.48,Net Banking,68c6a425-f0b,BlueDart,135.12,Pending,2024-08-18,2024-08-20,Ambattur,Uttar Pradesh,Not Returned,2.6,Silver,
47c6b10d,97e158a0-e,P6508,S10,Edhitha Ray,46,Male,1993634105,krishnaseshadri@example.org,Secunderabad,Madhya Pradesh,488843,"07, Yogi Chowk
Gulbarga-848144",Tunic,Kids,FabIndia,L,Blue,Linen,2025-02-06,3,2540.07,0.13,6629.58,331.48,Cash on Delivery,83cbf1d8-d6d,BlueDart,124.95,In Transit,2025-02-11,2025-02-11,Arrah,Sikkim,Not Returned,4.3,Silver,
db589f1c,ebb9b356-b,P5379,S4,Zinal Deshmukh,43,Other,8769080857,manyadesai@example.com,Dhanbad,Punjab,276531,"16/44
Raja
Raichur 512305",Crop Top,Women,Manyavar,XXL,Black,Cotton,2024-09-18,5,2273.19,0.13,9888.38,494.42,Debit Card,01e036fe-54d,Delhivery,87.94,In Transit,2024-09-24,2024-09-22,Ajmer,Rajasthan,Not Returned,2.5,Silver,
1869a9a5,c583f33d-1,P1004,S6,Maya Devan,57,Female,00626028406,basuprisha@example.org,Kalyan-Dombivli,Karnataka,092486,"25/19, Barad Circle
Anantapuram-665074",Poncho,Kids,FabIndia,XS,Black,Cotton,2024-08-10,2,2792.38,0.29,3965.18,198.26,Debit Card,f3a3a31e-229,Shadowfax,118.09,Pending,2024-08-15,2024-08-13,Bhopal,Rajasthan,Not Returned,2.5,Platinum,
484ed22a,b367724c-8,P9896,S1,Saanvi Koshy,21,Male,+912643982333,netra85@example.org,Rajahmundry,Tamil Nadu,014976,"18
Bandi Zila
Sambalpur 069663",Kaftan Dress,Kids,Soch,S,Blue,Chiffon,2024-07-17,5,3478.2,0.19,14086.71,704.34,UPI,4c812d3f-e0c,Delhivery,54.26,Pending,2024-07-20,2024-07-22,Bhilai,Tripura,Not Returned,2.4,Silver,
aeb67692,d19d6ea0-d,P4817,S3,Tristan Bir,36,Male,+916190406574,epau@example.net,Nashik,Kerala,331312,"68/611
Prasad Road, Pali 937566",Skirt,Kids,Manyavar,XXL,Black,Georgette,2025-03-13,4,689.61,0.18,2261.92,113.1,Credit Card,8b7ec9ca-8a6,BlueDart,53.3,Pending,2025-03-18,2025-03-20,Hindupur,Maharashtra,Not Returned,3.6,Silver,
c30b7fcf,ae180ae2-1,P1087,S10,Fitan Malhotra,30,Female,+911649836913,fganguly@example.org,Kishanganj,Bihar,274975,"H.No. 02
Bhakta Marg
Panipat 684799",Cardigan,Men,FabIndia,L,Black,Silk,2025-03-21,3,651.39,0.28,1407.0,70.35,Net Banking,58f22324-7fd,Delhivery,137.24,In Transit,2025-03-28,2025-03-27,Panihati,Sikkim,Returned,1.9,Platinum,
a6ff35e7,76bfffd4-8,P7653,S10,Tamanna Nair,38,Female,08503451817,nattdevansh@example.com,Fatehpur,Manipur,375952,"H.No. 59, Upadhyay Zila
Karnal 244449",Kurta,Women,FabIndia,S,White,Georgette,2024-05-31,1,4765.15,0.14,4098.03,204.9,UPI,ba2f04de-f97,India Post,67.2,In Transit,2024-06-07,2024-06-08,Kadapa,Nagaland,Not Returned,4.8,Bronze,Nihal Bose
a4b9d447,003569dc-d,P1181,S9,Upkaar Padmanabhan,44,Other,2165984249,nom@example.org,Bhavnagar,Telangana,685827,"03
Wason Circle, Jamalpur-739065",Shirts,Kids,Utsa,M,Yellow,Rayon,2025-03-11,3,2152.53,0.07,6005.56,300.28,Cash on Delivery,28c9cf92-f62,Ecom Express,119.24,In Transit,2025-03-18,2025-03-18,Faridabad,Madhya Pradesh,Returned,3.0,Platinum,
447460bd,7543e45b-2,P2238,S4,Timothy Ranganathan,57,Male,06811565855,gautamiratta@example.org,Ratlam,Madhya Pradesh,165023,"70, Nayak Zila
Kishanganj-986600",Tunic,Kids,Soch,XS,Black,Georgette,2024-04-16,1,2708.69,0.29,1923.17,96.16,Cash on Delivery,105f200d-f12,Shadowfax,93.03,Delivered,2024-04-20,2024-04-18,Sri Ganganagar,Mizoram,Returned,2.0,Silver,
be169df8,3901184d-0,P9587,S9,Forum Rout,32,Female,9096396871,gpalla@example.com,Thanjavur,Telangana,879612,"H.No. 21, Ghose Path
Haridwar 811979",Midi Dress,Women,W,XXL,Yellow,Cotton,2024-12-28,3,3789.05,0.24,8639.03,431.95,Cash on Delivery,cf39ae01-a85,Shadowfax,136.03,Delivered,2025-01-01,2025-01-01,Ratlam,Tamil Nadu,Returned,2.6,Silver,
19759ce0,503e3049-6,P2381,S4,Arin Ghose,50,Male,+910386327599,suhani87@example.com,Thane,Goa,631092,"H.No. 77, Pillay Circle, Pimpri-Chinchwad-144666",Skirt,Men,FabIndia,L,Red,Chiffon,2024-10-29,4,4573.34,0.08,16829.89,841.49,Net Banking,0c8b08dc-5e2,Delhivery,33.35,Pending,2024-11-03,2024-11-03,Dehradun,Arunachal Pradesh,Not Returned,2.5,Platinum,
ac275ba4,091cab3d-4,P6380,S9,Ikbal Sane,57,Other,+912865935233,umang08@example.net,Malda,Chhattisgarh,697036,"76, Gala Street
Mathura-433198",Shirts,Men,Biba,XS,Green,Rayon,2024-04-18,2,4730.48,0.12,8325.64,416.28,Cash on Delivery,6e1bbc45-f5b,BlueDart,73.46,Pending,2024-04-21,2024-04-20,Siwan,Chhattisgarh,Returned,2.0,Gold,
591bb5a9,4d582b65-7,P6996,S3,Ikshita Sanghvi,59,Other,09980793347,chakrika52@example.com,Raebareli,Chhattisgarh,819697,"426, Dugar Chowk
Avadi 942580",Choli,Women,FabIndia,XL,White,Rayon,2024-05-06,2,4238.09,0.03,8221.89,411.09,Net Banking,4f60388e-691,Delhivery,66.25,Cancelled,2024-05-13,2024-05-11,Etawah,Madhya Pradesh,Not Returned,3.2,Silver,
3d162768,2dc84e3a-2,P8964,S7,Kabir Nanda,64,Female,01229445011,vihaan36@example.com,Mirzapur,Uttarakhand,828699,"647, Vasa Road
Warangal 799183",Wrap Dress,Women,Soch,XXL,Maroon,Linen,2024-12-21,2,763.83,0.27,1115.19,55.76,UPI,6173bd1c-816,India Post,52.69,Pending,2024-12-25,2024-12-26,Ratlam,Odisha,Returned,1.8,Silver,
03ec4b27,8f743e89-5,P7289,S9,Anay Bhatti,53,Other,6299973744,yrana@example.org,Malda,Madhya Pradesh,835374,"268, Korpal, Berhampore 565857",Kameez,Women,FabIndia,S,Yellow,Silk,2024-11-29,1,4265.92,0.28,3071.46,153.57,UPI,aebd1833-67a,Shadowfax,42.62,Pending,2024-12-04,2024-12-03,Vasai-Virar,Meghalaya,Returned,4.9,Platinum,
20a423d5,96984540-2,P8512,S6,Tanvi Kamdar,27,Other,5937345184,bhavinigoswami@example.com,Patna,Assam,029396,"H.No. 779, Chad Marg, Bilaspur 216300",Kimono,Kids,Manyavar,XL,Black,Georgette,2024-07-02,3,4087.65,0.13,10668.77,533.44,UPI,7f13719d-63c,BlueDart,139.28,Cancelled,2024-07-07,2024-07-06,Hajipur,Mizoram,Not Returned,4.6,Gold,
bcbab5d3,082d4519-0,P9377,S10,Arya Vaidya,58,Female,4533246315,hsaha@example.org,Varanasi,Telangana,739631,"H.No. 85
Chaudhry Road
Naihati 937979",Culottes,Women,Soch,XL,Yellow,Rayon,2024-09-10,1,4947.02,0.23,3809.21,190.46,Credit Card,9fa17850-7e9,Delhivery,117.49,Cancelled,2024-09-15,2024-09-15,Unnao,Punjab,Returned,4.0,Platinum,
5f3365a2,a14b9952-a,P2266,S10,Gaurangi Nagarajan,62,Female,00140748398,ychakraborty@example.com,Baranagar,Rajasthan,430091,"95/49, Madan Chowk
Pimpri-Chinchwad-403548",Tops,Men,Utsa,XS,Green,Rayon,2024-12-29,5,1087.13,0.06,5109.51,255.48,Credit Card,dff8e660-aee,BlueDart,86.1,Cancelled,2025-01-05,2025-01-05,Jalandhar,Maharashtra,Returned,2.9,Gold,
f92f0d44,40ebafbd-2,P1017,S8,Owen Kurian,28,Other,02979635270,yutikabanik@example.com,Bhilwara,Rajasthan,367841,"08/744, Karpe Nagar
Mathura-660330",Jumpsuit,Men,Biba,XXL,White,Silk,2024-07-10,4,3061.97,0.09,11145.57,557.28,Debit Card,2e1b58c5-dc4,Delhivery,43.58,Delivered,2024-07-16,2024-07-17,Karimnagar,Chhattisgarh,Returned,4.1,Platinum,
114dd040,efa03484-5,P6297,S8,Fariq Rajagopal,47,Male,07055407685,ektakar@example.net,Chapra,Andhra Pradesh,493467,"79/127, Apte
Ballia-603608",Blazer,Kids,Utsa,M,Blue,Georgette,2024-11-08,5,3692.61,0.06,17355.27,867.76,Debit Card,fbe8b574-630,Delhivery,79.83,Pending,2024-11-14,2024-11-16,Hospet,Rajasthan,Not Returned,2.7,Silver,
f4f66a6b,9fff4ca3-f,P8770,S5,Raksha Ramachandran,56,Female,+916431330080,pbhardwaj@example.com,Thoothukudi,Maharashtra,613631,"906
Wason Road, Patiala 758421",Kaftan Dress,Kids,Utsa,S,Yellow,Chiffon,2024-06-08,1,1466.19,0.08,1348.89,67.44,Credit Card,7e266ea5-4e8,BlueDart,108.81,Delivered,2024-06-12,2024-06-14,Satna,Gujarat,Returned,2.7,Gold,
245b23dc,900a0963-a,P9528,S1,Tanvi Magar,32,Male,+912827035590,samarbiswas@example.com,Morbi,Uttar Pradesh,702637,"H.No. 21, Mani Circle
Hosur-156521",Sweater,Women,Manyavar,XL,Black,Rayon,2024-08-02,5,2610.14,0.14,11223.6,561.18,Cash on Delivery,b53c6d85-b73,India Post,123.38,Delivered,2024-08-09,2024-08-08,Jorhat,Gujarat,Not Returned,3.8,Platinum,
bdfee297,4d5da9ed-5,P4019,S1,Ronith Balan,39,Female,5652058656,goswaminirja@example.net,Phusro,Rajasthan,568842,"24/03, Rajagopalan Ganj, Malda 734284",Capes,Women,FabIndia,XS,Blue,Silk,2024-07-16,4,1362.33,0.27,3978.0,198.9,Net Banking,44323c71-b1a,Ecom Express,38.72,Delivered,2024-07-19,2024-07-19,Deoghar,Uttarakhand,Not Returned,2.9,Silver,
4894eb15,12436b22-4,P7050,S1,Indali Doctor,64,Other,+919568834974,indrajitwali@example.com,Gulbarga,Haryana,839765,"80/71, Acharya Marg, Bharatpur-277802",Overcoat,Men,Manyavar,XL,Black,Cotton,2024-09-11,5,3445.22,0.12,15158.97,757.95,UPI,43a6fa62-396,Shadowfax,78.75,Pending,2024-09-14,2024-09-14,Surendranagar Dudhrej,West Bengal,Not Returned,2.5,Bronze,
037aad0b,970a4e2f-3,P3330,S8,Logan Ravi,51,Other,+916227870408,om90@example.org,Rohtak,Nagaland,164769,"44
Mangat Circle, Proddatur 987262",Shirt Dress,Men,Manyavar,XS,Blue,Cotton,2025-03-23,4,941.51,0.16,3163.47,158.17,Cash on Delivery,0447d00c-528,Delhivery,73.54,Cancelled,2025-03-28,2025-03-27,Kalyan-Dombivli,Andhra Pradesh,Not Returned,4.2,Bronze,
48b9d888,57fb06bb-f,P6118,S4,Divya Chandra,36,Male,3435271441,sanyavig@example.org,Kollam,Sikkim,121278,"502, Keer Marg
Sultan Pur Majra-916588",Petticoat,Men,Soch,XL,White,Linen,2024-09-15,1,2126.66,0.18,1743.86,87.19,Cash on Delivery,60fce560-f0e,India Post,40.37,In Transit,2024-09-19,2024-09-18,Guntur,Tripura,Not Returned,1.3,Gold,
998b900b,5a1c2292-f,P1323,S8,Siddharth Pau,34,Female,8958036218,kchaudhry@example.net,Lucknow,Himachal Pradesh,866571,"H.No. 61, Chander Street
Bihar Sharif 928607",Trench Coat,Women,Utsa,L,Green,Rayon,2025-03-28,4,2816.73,0.09,10252.9,512.64,Cash on Delivery,02264b11-811,Ecom Express,93.05,Delivered,2025-04-04,2025-04-04,Dehradun,Goa,Returned,3.6,Platinum,
5ee1ca16,dfc6a993-c,P7759,S9,Veer Narayanan,48,Female,+919261961303,rachitasanghvi@example.net,Ludhiana,Manipur,421991,"78/493, Warrior
Baranagar 539946",Raincoat,Men,Soch,XS,Yellow,Cotton,2025-03-04,4,2340.37,0.04,8987.02,449.35,Debit Card,e521b04c-7b1,Ecom Express,101.21,Pending,2025-03-07,2025-03-05,Kakinada,Sikkim,Not Returned,1.3,Bronze,
510835ea,c1cf3026-c,P6819,S4,Lakshmi Varty,48,Female,8674858909,bakshivedhika@example.org,Ghaziabad,Sikkim,130560,"92/62, Agate Chowk, Sagar 677639",Shirts,Kids,Biba,XXL,Green,Georgette,2024-10-24,4,1212.51,0.04,4656.04,232.8,Cash on Delivery,0c9d501b-72d,Delhivery,135.32,Pending,2024-10-29,2024-10-31,Sagar,Mizoram,Not Returned,4.5,Platinum,
151d48a3,97ffcb9a-d,P4074,S8,Owen Rama,51,Female,+914254356355,dhillonrajata@example.com,Raipur,Meghalaya,142020,"00/33, Grewal Path
Bangalore-012892",Blazer,Men,Manyavar,XS,Yellow,Silk,2024-08-27,5,3588.27,0.16,15070.73,753.54,UPI,0bf3fd42-844,Delhivery,99.68,In Transit,2024-09-02,2024-09-04,Madhyamgram,Tamil Nadu,Not Returned,3.6,Platinum,Sanya Amble
0de6b73f,39ae6d37-0,P8195,S6,David Srinivas,47,Female,1512935019,mitaldaksh@example.net,Rohtak,Mizoram,667107,"95/878, Thaman Road, Ahmedabad-117510",Denim Jacket,Men,Biba,XXL,Blue,Georgette,2024-10-13,5,1537.66,0.01,7611.42,380.57,Credit Card,41a9a94a-80e,India Post,61.04,In Transit,2024-10-18,2024-10-16,Purnia,Haryana,Not Returned,3.7,Platinum,
05793b85,7b711135-d,P3491,S3,Dalaja Pathak,20,Male,+917475013341,manderleela@example.net,Begusarai,Sikkim,129642,"00/70, Mani Circle, Hubli–Dharwad 459477",Shirts,Men,W,M,Red,Silk,2024-12-12,5,4703.71,0.21,18579.65,928.98,UPI,b5fc2c88-36e,Delhivery,72.0,In Transit,2024-12-16,2024-12-17,Tiruppur,Tripura,Not Returned,4.4,Gold,
c3a78e58,11fc4dac-3,P6229,S3,Praneel Kapadia,32,Female,+917736837445,yutikaganesan@example.org,Muzaffarpur,Sikkim,210306,"361, Ratti Path, Tiruppur 099915",Bomber Jacket,Women,W,XS,Blue,Chiffon,2024-07-26,2,1844.19,0.18,3024.47,151.22,Cash on Delivery,f4a09ccc-967,Ecom Express,87.13,Cancelled,2024-07-29,2024-07-31,Burhanpur,Kerala,Not Returned,4.5,Gold,
db9fd7c6,25cdc57e-3,P5843,S6,Eshana Sarin,24,Female,04246710378,avni08@example.org,Thiruvananthapuram,Nagaland,702136,"17/009, Gokhale Street, Ramagundam-392481",Culottes,Men,Manyavar,S,Red,Linen,2024-05-06,2,3474.26,0.29,4933.45,246.67,UPI,14d878fb-031,Shadowfax,53.67,In Transit,2024-05-11,2024-05-11,Gopalpur,Meghalaya,Not Returned,3.6,Bronze,
2bc97317,4e307941-4,P1732,S7,Joshua Brahmbhatt,38,Other,4541581478,lekhabava@example.com,Jodhpur,Gujarat,873691,"36/368
Sehgal Ganj
Muzaffarpur 289079",Suits,Women,Soch,L,Green,Chiffon,2025-01-25,1,1841.31,0.25,1380.98,69.05,Debit Card,7a3f734f-5a0,India Post,83.98,In Transit,2025-01-29,2025-01-31,Aizawl,Karnataka,Not Returned,2.4,Platinum,
297e0d59,6646e4a6-2,P5717,S5,Owen Char,43,Other,08843270612,wardadayal@example.net,Madurai,Meghalaya,730570,"337, Sangha Street, Kolkata 653486",Tunics,Men,Soch,XL,Black,Chiffon,2024-08-27,1,1246.01,0.06,1171.25,58.56,Credit Card,db45a8ac-e01,Ecom Express,72.83,In Transit,2024-09-01,2024-08-31,Howrah,Mizoram,Not Returned,2.2,Platinum,
b33edc28,cf96e7a4-8,P1286,S2,Zilmil Mistry,35,Female,+917246714436,kdhawan@example.com,Jabalpur,Telangana,479266,"54/22
Sabharwal Path, Gorakhpur-882592",Tweed Coat,Women,FabIndia,XXL,Green,Chiffon,2024-10-28,1,3578.64,0.23,2755.55,137.78,Debit Card,e3316a24-986,Ecom Express,103.03,Delivered,2024-11-01,2024-11-03,Sasaram,Punjab,Returned,1.6,Gold,
19222de3,11a6be49-f,P3433,S3,Rajeshri Dhaliwal,19,Other,02440183712,onkarbera@example.org,Farrukhabad,Bihar,629975,"95/90
Loyal Marg
Visakhapatnam-740439",Midi Dress,Women,Manyavar,XL,Blue,Chiffon,2024-09-22,2,836.88,0.08,1539.86,76.99,Cash on Delivery,728886bc-b5b,BlueDart,129.65,Delivered,2024-09-27,2024-09-27,Gandhinagar,Tamil Nadu,Not Returned,1.2,Silver,
a43eba92,42dc9e59-c,P8757,S2,Raghav Dugar,36,Male,7010511708,vivaan62@example.org,Bhilai,Uttar Pradesh,365586,"20/311
Balan Chowk, Kishanganj 028561",Tunic,Men,FabIndia,M,Blue,Linen,2024-06-28,5,530.89,0.1,2389.01,119.45,Cash on Delivery,9bcf2b3c-e58,Shadowfax,107.4,In Transit,2024-07-01,2024-07-03,Khammam,Nagaland,Not Returned,1.1,Silver,
d174dff8,df918948-2,P9725,S7,Pallavi Yohannan,47,Female,8969322589,nidra38@example.com,Bidhannagar,Rajasthan,525206,"90, Devan Street
Kollam-266175",Parka,Kids,Soch,L,Black,Rayon,2024-06-18,2,3408.33,0.23,5248.83,262.44,Net Banking,777d7eb9-7e6,BlueDart,57.27,Pending,2024-06-22,2024-06-22,Bihar Sharif,Kerala,Returned,4.5,Gold,
8ab6f5bd,55c2299f-c,P4986,S3,Thomas Khatri,25,Male,01420814268,lakshsarin@example.com,Hapur,Tripura,151635,"29/136, Datta, Panihati-434507",Blouse,Kids,FabIndia,M,Blue,Cotton,2024-11-12,5,4810.13,0.27,17556.97,877.85,Cash on Delivery,4498840a-80c,BlueDart,49.84,In Transit,2024-11-16,2024-11-17,Jehanabad,Tripura,Returned,2.6,Platinum,
99df1763,72f7be8f-8,P2414,S2,Vivaan Chaudry,40,Female,8986396689,tanay84@example.net,Buxar,Nagaland,483159,"H.No. 189
Ratti Chowk, Thiruvananthapuram 840586",Poncho,Men,Manyavar,XXL,Red,Linen,2025-01-23,1,1492.16,0.26,1104.2,55.21,Debit Card,d9873571-2c9,India Post,61.29,Pending,2025-01-29,2025-01-28,Kirari Suleman Nagar,Bihar,Not Returned,1.8,Silver,
72ff9279,198cf9d5-b,P5697,S1,Michael Bhatnagar,30,Other,7716460157,wakeeta65@example.org,Alwar,Tamil Nadu,161700,"H.No. 29, Dube Path
Kollam-770838",Kimono Robe,Women,Biba,XXL,White,Cotton,2025-01-09,5,4179.95,0.29,14838.82,741.94,UPI,0e7526eb-05e,BlueDart,76.05,Pending,2025-01-16,2025-01-15,Ahmedabad,Chhattisgarh,Not Returned,3.3,Bronze,
265a7d5e,afcdc29e-8,P5206,S10,Rudra Narayan,18,Male,01943307409,siyasinha@example.net,Lucknow,Andhra Pradesh,188460,"H.No. 242
Kamdar Nagar
Jaipur 579967",Leather Jacket,Women,Manyavar,XS,Red,Rayon,2025-02-08,5,736.28,0.25,2761.05,138.05,Net Banking,580e4821-2bb,Shadowfax,80.17,Pending,2025-02-12,2025-02-11,Bharatpur,Andhra Pradesh,Not Returned,1.4,Platinum,
721c19f7,fa49a29c-1,P1997,S8,Ijaya Jaggi,52,Other,+912185037085,mahika91@example.org,Panchkula,Chhattisgarh,414930,"64/94, Master Nagar, Madurai-829376",Bomber Jacket,Kids,Soch,XXL,White,Silk,2024-07-23,1,2754.77,0.03,2672.13,133.61,UPI,c98f8c7f-686,Delhivery,50.4,Pending,2024-07-27,2024-07-29,Ichalkaranji,Tamil Nadu,Returned,2.8,Silver,
a54501be,3650c6d6-1,P2809,S3,Rachita Nagy,49,Male,2688648858,behladvika@example.net,Panihati,Karnataka,398855,"527, Devan Marg, Bikaner 305665",Shawl,Kids,Utsa,XS,White,Georgette,2024-10-04,1,1268.28,0.19,1027.31,51.37,Cash on Delivery,0dc90aa4-1be,Shadowfax,56.39,Delivered,2024-10-08,2024-10-08,Kirari Suleman Nagar,Goa,Returned,2.2,Silver,
c738efcc,c65fcd01-9,P6747,S6,Rachana Nagarajan,23,Other,+913086523402,narayananchandresh@example.net,Cuttack,Tamil Nadu,988688,"42/98, Vala Path
Alwar-084819",Lehenga,Men,Soch,XXL,Black,Georgette,2024-05-15,1,3116.04,0.13,2710.95,135.55,Cash on Delivery,31e0a52d-f15,India Post,43.66,Delivered,2024-05-20,2024-05-18,Bhind,Rajasthan,Returned,4.2,Bronze,
2c4c2164,fa9c66e7-0,P5923,S3,Thomas Bala,54,Other,1705157318,lajita32@example.net,Gangtok,Karnataka,882228,"35/33
Ramanathan Chowk
Bikaner 858696",Cardigan,Women,FabIndia,XS,Red,Cotton,2025-01-29,4,1193.78,0.2,3820.1,191.0,Credit Card,7a75a6a0-6ae,Shadowfax,119.41,Delivered,2025-02-05,2025-02-06,Bongaigaon,Himachal Pradesh,Not Returned,4.2,Bronze,
